name,county,county_code
Salatrucu,Arges,AG
Racovita,Arges,AG
Leordeni,Arges,AG
Stalpeni,Arges,AG
Albota,Arges,AG
Stolnici,Arges,AG
Badesti,Arges,AG
Pietrosani,Arges,AG
Argeselu,Arges,AG
Poienari,Arges,AG
Purcareni,Arges,AG
Malureni,Arges,AG
Contesti,Arges,AG
Micesti,Arges,AG
Oestii Pamanteni,Arges,AG
Suici,Arges,AG
Livezeni,Arges,AG
Jugur,Arges,AG
Radesti,Arges,AG
Titesti,Arges,AG
Tigveni,Arges,AG
Geamana,Arges,AG
Strambeni,Arges,AG
Bajesti,Arges,AG
Albesti,Arges,AG
Serbanesti,Arges,AG
Vranesti,Arges,AG
Surdulesti,Arges,AG
Ciofrangeni,Arges,AG
Barlogu,Arges,AG
Stroesti,Arges,AG
Draghici,Arges,AG
Godeni,Arges,AG
Barla,Arges,AG
Mihaesti,Arges,AG
Caldararu,Arges,AG
Mozacenii-Vale,Arges,AG
Capu Piscului,Arges,AG
Valea Popii,Arges,AG
Negrasi,Arges,AG
Cosesti,Arges,AG
Slanic,Arges,AG
Cornatel,Arges,AG
Suseni,Arges,AG
Matau,Arges,AG
Cotenesti,Arges,AG
Barasti,Arges,AG
Aninoasa,Arges,AG
Toplita,Arges,AG
Gorganu,Arges,AG
Dobresti,Arges,AG
Ungheni,Arges,AG
Bucsenesti-Lotasi,Arges,AG
Humele,Arges,AG
Mares,Arges,AG
Golesti,Arges,AG
Valeni-Podgoria,Arges,AG
Patuleni,Arges,AG
Bucsenesti,Arges,AG
Mosoaia,Arges,AG
Ciulnita,Arges,AG
Darmanesti,Arges,AG
Galasesti,Arges,AG
Leicesti,Arges,AG
Fagetu,Arges,AG
Jupanesti,Arges,AG
Dobrotu,Arges,AG
Petresti,Arges,AG
Vulpesti,Arges,AG
Slobozia,Arges,AG
Corbsori,Arges,AG
Botesti,Arges,AG
Purcareni,Arges,AG
Zarnesti,Arges,AG
Gliganu de Sus,Arges,AG
Valea Stanii,Arges,AG
Barsestii de Jos,Arges,AG
Laicai,Arges,AG
Vedea,Arges,AG
Rudeni,Arges,AG
Hartiesti,Arges,AG
Smeura,Arges,AG
Zigoneni,Arges,AG
Oestii Ungureni,Arges,AG
Babaroaga,Arges,AG
Stanesti,Arges,AG
Stoenesti,Arges,AG
Cersani,Arges,AG
Raca,Arges,AG
Gamacesti,Arges,AG
Ciocanesti,Arges,AG
Valea Nandrii,Arges,AG
Cotesti,Arges,AG
Cotmeana,Arges,AG
Piscani,Arges,AG
Poienita,Arges,AG
Paduroiu din Deal,Arges,AG
Urlueni,Arges,AG
Valea Manastirii,Arges,AG
Furesti,Arges,AG
Burdea,Arges,AG
Badeni,Arges,AG
Glambocelu,Arges,AG
Carstieni,Arges,AG
Paraschivesti,Arges,AG
Lunca Corbului,Arges,AG
Paduroiu din Vale,Arges,AG
Costesti-Vaslan,Arges,AG
Grosani,Arges,AG
Furnicosi,Arges,AG
Namaesti,Arges,AG
Robaia,Arges,AG
Gaujani,Arges,AG
Urlucea,Arges,AG
Izvorani,Arges,AG
Valea Silistii,Arges,AG
Bunesti,Arges,AG
Merisani,Arges,AG
Parvu Rosu,Arges,AG
Babana,Arges,AG
Ionesti,Arges,AG
Valea Corbului,Arges,AG
Valea Ursului,Arges,AG
Lacurile,Arges,AG
Gruiu,Arges,AG
Dobrogostea,Arges,AG
Barbatesti,Arges,AG
Cerbu,Arges,AG
Ganesti,Arges,AG
Gura Pravat,Arges,AG
Budeasa Mica,Arges,AG
Pacioiu,Arges,AG
Noaptes,Arges,AG
Valea Badenilor,Arges,AG
Ciresu,Arges,AG
Musatesti,Arges,AG
Cotmeana,Arges,AG
Valeni,Arges,AG
Capatanenii Pamanteni,Arges,AG
Cateasca,Arges,AG
Cochinesti,Arges,AG
Pauleasca,Arges,AG
Calotesti,Arges,AG
Valea lui Enache,Arges,AG
Beleti,Arges,AG
Rotunda,Arges,AG
Capatanenii Ungureni,Arges,AG
Valea Mare-Bratia,Arges,AG
Davidesti,Arges,AG
Priboieni,Arges,AG
Vernesti,Arges,AG
Brosteni,Arges,AG
Moraresti,Arges,AG
Negreni,Arges,AG
Rociu,Arges,AG
Glambocu,Arges,AG
Vacarea,Arges,AG
Valea Brazilor,Arges,AG
Valea Pechii,Arges,AG
Barzesti,Arges,AG
Rajletu-Govora,Arges,AG
Gliganu de Jos,Arges,AG
Budeasa Mare,Arges,AG
Satu Nou,Arges,AG
Ceausesti,Arges,AG
Draganu-Olteni,Arges,AG
Radu Negru,Arges,AG
Valea Cetatuia,Arges,AG
Viisoara,Arges,AG
Deagu de Sus,Arges,AG
Zgripcesti,Arges,AG
Pauleasca,Arges,AG
Ciobanesti,Arges,AG
Podu Dambovitei,Arges,AG
Ceparii Pamanteni,Arges,AG
Glambocata-Deal,Arges,AG
Coltu,Arges,AG
Cerbureni,Arges,AG
Mustatesti,Arges,AG
Slatina,Arges,AG
Furduesti,Arges,AG
Carpenis,Arges,AG
Catane,Arges,AG
Lunca,Arges,AG
Hintesti,Arges,AG
Bradetu,Arges,AG
Ciocanai,Arges,AG
Piatra,Arges,AG
Suseni,Arges,AG
Cicanesti,Arges,AG
Poienari,Arges,AG
Poienari,Arges,AG
Rudeni,Arges,AG
Slobozia,Arges,AG
Crampotani,Arges,AG
Popesti,Arges,AG
Valea Rumanestilor,Arges,AG
Samara,Arges,AG
Uiasca,Arges,AG
Podu Brosteni,Arges,AG
Rachitele de Jos,Arges,AG
Buzoesti,Arges,AG
Galesu,Arges,AG
Scheau,Arges,AG
Udeni-Zavoi,Arges,AG
Silistea,Arges,AG
Borlesti,Arges,AG
Pitoi,Arges,AG
Tigveni,Arges,AG
Mandra,Arges,AG
Baiculesti,Arges,AG
Dumbravesti,Arges,AG
Mica,Arges,AG
Sboghitesti,Arges,AG
Voroveni,Arges,AG
Enculesti,Arges,AG
Urechesti,Arges,AG
Prislopu Mare,Arges,AG
Rachitele de Sus,Arges,AG
Bratesti,Arges,AG
Candesti,Arges,AG
Schitu Scoicesti,Arges,AG
Ciocesti,Arges,AG
Valea Popii,Arges,AG
Nucsoara,Arges,AG
Banaresti,Arges,AG
Glavacioc,Arges,AG
Jgheaburi,Arges,AG
Mozacu,Arges,AG
Manicesti,Arges,AG
Suslanesti,Arges,AG
Corbeni,Arges,AG
Varzaroaia,Arges,AG
Bradulet,Arges,AG
Pojorata,Arges,AG
Valsanesti,Arges,AG
Ratesti,Arges,AG
Odaeni,Arges,AG
Argesani,Arges,AG
Ciobani,Arges,AG
Balilesti,Arges,AG
Padureti,Arges,AG
Tutulesti,Arges,AG
Dambovicioara,Arges,AG
Mosteni-Greci,Arges,AG
Podeni,Arges,AG
Martalogi,Arges,AG
Bujoi,Arges,AG
Barsestii de Sus,Arges,AG
Cuca,Arges,AG
Dealu Viilor,Arges,AG
Izbasesti,Arges,AG
Malu Vanat,Arges,AG
Sapunari,Arges,AG
Grosi,Arges,AG
Ianculesti,Arges,AG
Varzaru,Arges,AG
Salistea,Arges,AG
Glambocata,Arges,AG
Valea Iasului,Arges,AG
Braileni,Arges,AG
Opresti,Arges,AG
Ulita,Arges,AG
Langesti,Arges,AG
Selari,Arges,AG
Valea Hotarului,Arges,AG
Malu,Arges,AG
Ogrezea,Arges,AG
Tomsanca,Arges,AG
Albotele,Arges,AG
Ceparii Ungureni,Arges,AG
Ungureni,Arges,AG
Curteanca,Arges,AG
Metofu,Arges,AG
Brosteni,Arges,AG
Priboaia,Arges,AG
Dedulesti,Arges,AG
Negresti,Arges,AG
Catanele,Arges,AG
Dinculesti,Arges,AG
Dealu,Arges,AG
Rancaciov,Arges,AG
Deagu de Jos,Arges,AG
Burlusi,Arges,AG
Popesti,Arges,AG
Poduri,Arges,AG
Berindesti,Arges,AG
Palanga,Arges,AG
Sinesti,Arges,AG
Marghia de Jos,Arges,AG
Malu,Arges,AG
Podisoru,Arges,AG
Chitesti,Arges,AG
Coseri,Arges,AG
Glodu,Arges,AG
Bucov,Arges,AG
Ciesti,Arges,AG
Martesti,Arges,AG
Valea Marului,Arges,AG
Tiganesti,Arges,AG
Strambeni,Arges,AG
Fratici,Arges,AG
Urluiesti,Arges,AG
Fata,Arges,AG
Galesesti,Arges,AG
Gura Vaii,Arges,AG
Nejlovelu,Arges,AG
Slaatioarele,Arges,AG
Chitani,Arges,AG
Ciupa-Manciulescu,Arges,AG
Crintesti,Arges,AG
Baila,Arges,AG
Valcelele,Arges,AG
Badesti,Arges,AG
Borobanesti,Arges,AG
Samaila,Arges,AG
Vlascuta,Arges,AG
Crucisoara,Arges,AG
Lentea,Arges,AG
Marghia de Sus,Arges,AG
Lapusani,Arges,AG
Teodoresti,Arges,AG
Alunisu,Arges,AG
Dealu Viilor,Arges,AG
Ioanicesti,Arges,AG
Carcesti,Arges,AG
Cotmenita,Arges,AG
Rogojina,Arges,AG
Catunasi,Arges,AG
Barloi,Arges,AG
Dogari,Arges,AG
Valea Rizii,Arges,AG
Lesile,Arges,AG
Dealu Orasului,Arges,AG
Loturi,Arges,AG
Bacesti,Arges,AG
Ceauresti,Arges,AG
Lucieni,Arges,AG
Golesti,Arges,AG
Balabani,Arges,AG
Ursoaia,Arges,AG
Lespezi,Arges,AG
Cepari,Arges,AG
Popesti,Arges,AG
Mancioiu,Arges,AG
Budisteni,Arges,AG
Vata,Arges,AG
Zidurile,Arges,AG
Botarcani,Arges,AG
Afrimesti,Arges,AG
Izvoru de Sus,Arges,AG
Anghinesti,Arges,AG
Pietroasa,Arges,AG
Starci,Arges,AG
Luminile,Arges,AG
Valea Mare,Arges,AG
Adunati,Arges,AG
Glodu,Arges,AG
Clucereasa,Arges,AG
Facaletesti,Arges,AG
Prislopu Mic,Arges,AG
Buta,Arges,AG
Dealu Bradului,Arges,AG
Gardinesti,Arges,AG
Morasti,Arges,AG
Uda,Arges,AG
Borovinesti,Arges,AG
Cungrea,Arges,AG
Carciumaresti,Arges,AG
Falfani,Arges,AG
Bolculesti,Arges,AG
Doblea,Arges,AG
Mavrodolu,Arges,AG
Balteni,Arges,AG
Nigrisoara,Arges,AG
Laceni,Arges,AG
Cocenesti,Arges,AG
Coteasca,Arges,AG
Ciuresti,Arges,AG
Huluba,Arges,AG
Beculesti,Arges,AG
Paltenu,Arges,AG
Valea Bradului,Arges,AG
Priseaca,Arges,AG
Valea Indarat,Arges,AG
Baranesti,Arges,AG
Recea,Arges,AG
Silisteni,Arges,AG
Bujoreni,Arges,AG
Goleasca,Arges,AG
Selareasca,Arges,AG
Piatra,Arges,AG
Valea Uleiului,Arges,AG
Vladesti,Arges,AG
Miercani,Arges,AG
Dincani,Arges,AG
Schitu-Matei,Arges,AG
Batrani,Arges,AG
Launele de Sus,Arges,AG
Cotu,Arges,AG
Goranesti,Arges,AG
Lungani,Arges,AG
Padureni,Arges,AG
Mioarele,Arges,AG
Giuclani,Arges,AG
Orodel,Arges,AG
Burdesti,Arges,AG
Cotu Malului,Arges,AG
Galcesti,Arges,AG
Glambocel,Arges,AG
Gruiu,Arges,AG
Lazaresti,Arges,AG
Chiritesti,Arges,AG
Gainusa,Arges,AG
Goia,Arges,AG
Sendrulesti,Arges,AG
Pielesti,Arges,AG
Bilcesti,Arges,AG
Smei,Arges,AG
Lupueni,Arges,AG
Lipia,Arges,AG
Pauleni,Arges,AG
Valea Faurului,Arges,AG
Brabeti,Arges,AG
Stejari,Arges,AG
Valea Nenii,Arges,AG
Ciocanu,Arges,AG
Romana,Arges,AG
Banicesti,Arges,AG
Moara Mocanului,Arges,AG
Colnic,Arges,AG
Chiritesti,Arges,AG
Dealu Padurii,Arges,AG
Baloteasca,Arges,AG
Cosaci,Arges,AG
Galeteanu,Arges,AG
Bascovele,Arges,AG
Gorani,Arges,AG
Poienarei,Arges,AG
Blejani,Arges,AG
Badicea,Arges,AG
Bumbueni,Arges,AG
Cocu,Arges,AG
Putina,Arges,AG
Uleni,Arges,AG
Bratia,Arges,AG
Varsesti,Arges,AG
Ciolcesti,Arges,AG
Turburea,Arges,AG
Valea Magurei,Arges,AG
Valea Muscelului,Arges,AG
Barbalatesti,Arges,AG
Slamnesti,Arges,AG
Buretesti,Arges,AG
Brateasca,Arges,AG
Izvoru de Jos,Arges,AG
Satic,Arges,AG
Draghicesti,Arges,AG
Balilesti,Arges,AG
Paunesti,Arges,AG
Lintesti,Arges,AG
Stefanesti,Arges,AG
Costita,Arges,AG
Badislava,Arges,AG
Fantanea,Arges,AG
Cotu,Arges,AG
Valea Calului,Arges,AG
Chilii,Arges,AG
Turcesti,Arges,AG
Valea lui Mas,Arges,AG
Radutesti,Arges,AG
Prodani,Arges,AG
Dealu Obejdeanului,Arges,AG
Spiridoni,Arges,AG
Otelu,Arges,AG
Macai,Arges,AG
Zamfiresti,Arges,AG
Vladuta,Arges,AG
Greabanu,Arges,AG
Valea Cucii,Arges,AG
Ungureni,Arges,AG
Fedelesoiu,Arges,AG
Muscel,Arges,AG
Ciomagesti,Arges,AG
Crivatu,Arges,AG
Branistea,Arges,AG
Vetisoara,Arges,AG
Blaju,Arges,AG
Dumiresti,Arges,AG
Cismea,Arges,AG
Capu Piscului,Arges,AG
Piatra,Arges,AG
Draghescu,Arges,AG
Varloveni,Arges,AG
Greaban,Arges,AG
Bunesti,Arges,AG
Badulesti,Arges,AG
Costesti,Arges,AG
Fratesti,Arges,AG
Bantau,Arges,AG
Tomulesti,Arges,AG
Zuvelcati,Arges,AG
Negesti,Arges,AG
Branzari,Arges,AG
Dealu Bisericii,Arges,AG
Chiritesti,Arges,AG
Pitigaia,Arges,AG
Mogosesti,Arges,AG
Barbalani,Arges,AG
Dragolesti,Arges,AG
Lunca Gartii,Arges,AG
Florieni,Arges,AG
Diconesti,Arges,AG
Prosia,Arges,AG
Dealu Frumos,Arges,AG
Lungulesti,Arges,AG
Serbanesti,Arges,AG
Dealu Tolcesii,Arges,AG
Vonigeasa,Arges,AG
Bajanesti,Arges,AG
Manesti,Arges,AG
Stanicei,Arges,AG
Baltata,Arges,AG
Ratoi,Arges,AG
Sandulesti,Arges,AG
Bratia,Arges,AG
Dumbrava,Arges,AG
Zamfiresti,Arges,AG
Alunisu,Arges,AG
Redea,Arges,AG
Burnesti,Arges,AG
Ruginoasa,Arges,AG
Bordeieni,Arges,AG
Alunis,Arges,AG
Bolovanesti,Arges,AG
Badila,Arges,AG
Zavoi,Arges,AG
Bacau,Bacau,BC
Onesti,Bacau,BC
Moinesti,Bacau,BC
Comanesti,Bacau,BC
Buhusi,Bacau,BC
Targu Ocna,Bacau,BC
Darmanesti,Bacau,BC
Oituz,Bacau,BC
Faraoani,Bacau,BC
Cleja,Bacau,BC
Zemes,Bacau,BC
Manastirea Casin,Bacau,BC
Nicolae Balcescu,Bacau,BC
Frumoasa,Bacau,BC
Gioseni,Bacau,BC
Luizi-Calugara,Bacau,BC
Pancesti,Bacau,BC
Dofteana,Bacau,BC
Podu Turcului,Bacau,BC
Valea Seaca,Bacau,BC
Margineni,Bacau,BC
Racaciuni,Bacau,BC
Berzunti,Bacau,BC
Casin,Bacau,BC
Gura Vaii,Bacau,BC
Prajesti,Bacau,BC
Sascut,Bacau,BC
Poduri,Bacau,BC
Bijghir,Bacau,BC
Valea Seaca,Bacau,BC
Magura,Bacau,BC
Cucuieti,Bacau,BC
Dragugesti,Bacau,BC
Asau,Bacau,BC
Blagesti,Bacau,BC
Orbeni,Bacau,BC
Sascut-Sat,Bacau,BC
Racova,Bacau,BC
Lespezi,Bacau,BC
Bratila,Bacau,BC
Pustiana,Bacau,BC
Buda,Bacau,BC
Schitu Frumoasa,Bacau,BC
Osebiti,Bacau,BC
Ciughes,Bacau,BC
Bogdanesti,Bacau,BC
Dragomir,Bacau,BC
Vermesti,Bacau,BC
Scurta,Bacau,BC
Tuta,Bacau,BC
Targu Trotus,Bacau,BC
Slanic-Moldova,Bacau,BC
Fundu Racaciuni,Bacau,BC
Deleni,Bacau,BC
Letea Veche,Bacau,BC
Horgesti,Bacau,BC
Glavanesti,Bacau,BC
Bacioiu,Bacau,BC
Ciresoaia,Bacau,BC
Slobozia,Bacau,BC
Barsanesti,Bacau,BC
Urechesti,Bacau,BC
Sarata,Bacau,BC
Satu Nou,Bacau,BC
Somusca,Bacau,BC
Lilieci,Bacau,BC
Rachitoasa,Bacau,BC
Solont,Bacau,BC
Faget,Bacau,BC
Garleni,Bacau,BC
Garlenii de Sus,Bacau,BC
Apa Asau,Bacau,BC
Ardeoani,Bacau,BC
Cerdac,Bacau,BC
Poiana,Bacau,BC
Frumuselu,Bacau,BC
Caiuti,Bacau,BC
Balcani,Bacau,BC
Sanduleni,Bacau,BC
Barati,Bacau,BC
Haghiac,Bacau,BC
Scorteni,Bacau,BC
Traian,Bacau,BC
Buciumi,Bacau,BC
Lapos,Bacau,BC
Valea lui Ion,Bacau,BC
Cotumba,Bacau,BC
Beresti,Bacau,BC
Cernu,Bacau,BC
Pancesti,Bacau,BC
Saucesti,Bacau,BC
Cucuieti,Bacau,BC
Magiresti,Bacau,BC
Brusturoasa,Bacau,BC
Arini,Bacau,BC
Straja,Bacau,BC
Hemeius,Bacau,BC
Galbeni,Bacau,BC
Dumbrava,Bacau,BC
Agas,Bacau,BC
Larga,Bacau,BC
Ghimes,Bacau,BC
Valea Arinilor,Bacau,BC
Beresti-Tazlau,Bacau,BC
Valcele,Bacau,BC
Buhoci,Bacau,BC
Bratesti,Bacau,BC
Holt,Bacau,BC
Bucsesti,Bacau,BC
Caraclau,Bacau,BC
Racauti,Bacau,BC
Pargaresti,Bacau,BC
Tamasi,Bacau,BC
Viisoara,Bacau,BC
Valea Sosii,Bacau,BC
Carligi,Bacau,BC
Turluianu,Bacau,BC
Gasteni,Bacau,BC
Plopu,Bacau,BC
Stefan Voda,Bacau,BC
Gazarie,Bacau,BC
Cotofanesti,Bacau,BC
Dealu Morii,Bacau,BC
Bolovanis,Bacau,BC
Gheorghe Doja,Bacau,BC
Secuieni,Bacau,BC
Ferestrau-Oituz,Bacau,BC
Orasa,Bacau,BC
Versesti,Bacau,BC
Ludasi,Bacau,BC
Camenca,Bacau,BC
Bolatau,Bacau,BC
Prohozesti,Bacau,BC
Plopana,Bacau,BC
Helegiu,Bacau,BC
Beresti-Bistrita,Bacau,BC
Gaiceana,Bacau,BC
Radoaia,Bacau,BC
Tarata,Bacau,BC
Rosiori,Bacau,BC
Dragusani,Bacau,BC
Vladnic,Bacau,BC
Goioasa,Bacau,BC
Coman,Bacau,BC
Parjol,Bacau,BC
Leontinesti,Bacau,BC
Cornii de Sus,Bacau,BC
Balaneasa,Bacau,BC
Filipesti,Bacau,BC
Livezi,Bacau,BC
Nicoresti,Bacau,BC
Parava,Bacau,BC
Preluci,Bacau,BC
Negoiesti,Bacau,BC
Poiana,Bacau,BC
Tisa-Silvestri,Bacau,BC
Curita,Bacau,BC
Bahnaseni,Bacau,BC
Poieni,Bacau,BC
Blidari,Bacau,BC
Galbeni,Bacau,BC
Prajoaia,Bacau,BC
Scarisoara,Bacau,BC
Palanca,Bacau,BC
Sarata,Bacau,BC
Ungureni,Bacau,BC
Parincea,Bacau,BC
Nanesti,Bacau,BC
Filipeni,Bacau,BC
Calugareni,Bacau,BC
Cabesti,Bacau,BC
Balca,Bacau,BC
Bogata,Bacau,BC
Enachesti,Bacau,BC
Lunca Asau,Bacau,BC
Huruiesti,Bacau,BC
Pralea,Bacau,BC
Stefan cel Mare,Bacau,BC
Tardenii Mari,Bacau,BC
Slobozia,Bacau,BC
Popoiu,Bacau,BC
Bibiresti,Bacau,BC
Trebes,Bacau,BC
Malosu,Bacau,BC
Corbasca,Bacau,BC
Tarhausi,Bacau,BC
Buchila,Bacau,BC
Strugari,Bacau,BC
Chetris,Bacau,BC
Ciuturesti,Bacau,BC
Grigoreni,Bacau,BC
Borsani,Bacau,BC
Lupesti,Bacau,BC
Stanesti,Bacau,BC
Cucova,Bacau,BC
Tescani,Bacau,BC
Luncani,Bacau,BC
Sulta,Bacau,BC
Negri,Bacau,BC
Parvulesti,Bacau,BC
Negulesti,Bacau,BC
Cornatel,Bacau,BC
Valea Mica,Bacau,BC
Prajesti,Bacau,BC
Gura Vaii,Bacau,BC
Popeni,Bacau,BC
Borzesti,Bacau,BC
Albele,Bacau,BC
Itesti,Bacau,BC
Marginea,Bacau,BC
Basasti,Bacau,BC
Contesti,Bacau,BC
Paltinis,Bacau,BC
Petresti,Bacau,BC
Campeni,Bacau,BC
Schineni,Bacau,BC
Lipova,Bacau,BC
Cosnea,Bacau,BC
Valeni,Bacau,BC
Sohodor,Bacau,BC
Viisoara,Bacau,BC
Radeana,Bacau,BC
Dumbrava,Bacau,BC
Siretu,Bacau,BC
Colonesti,Bacau,BC
Dienet,Bacau,BC
Fundoaia,Bacau,BC
Floresti,Bacau,BC
Damienesti,Bacau,BC
Temelia,Bacau,BC
Paltinata,Bacau,BC
Slobozia Noua,Bacau,BC
Harlesti,Bacau,BC
Bahna,Bacau,BC
Gutinas,Bacau,BC
Tarnita,Bacau,BC
Schineni,Bacau,BC
Soci,Bacau,BC
Marvila,Bacau,BC
Craiesti,Bacau,BC
Ciobanus,Bacau,BC
Stanisesti,Bacau,BC
Bogdana,Bacau,BC
Tepoaia,Bacau,BC
Bazga,Bacau,BC
Prisaca,Bacau,BC
Cauia,Bacau,BC
Recea,Bacau,BC
Slobozia,Bacau,BC
Bogdanesti,Bacau,BC
Botesti,Bacau,BC
Izvoru Berheciului,Bacau,BC
Romanesti,Bacau,BC
Valcele,Bacau,BC
Fundu Tutovei,Bacau,BC
Hanganesti,Bacau,BC
Barcana,Bacau,BC
Sarbi,Bacau,BC
Filipesti,Bacau,BC
Poiana,Bacau,BC
Furnicari,Bacau,BC
Buda,Bacau,BC
Sendresti,Bacau,BC
Serbesti,Bacau,BC
Scariga,Bacau,BC
Ciucani,Bacau,BC
Zapodia,Bacau,BC
Poiana Negustorului,Bacau,BC
Rachitisu,Bacau,BC
Petricica,Bacau,BC
Calcai,Bacau,BC
Podei,Bacau,BC
Oniscani,Bacau,BC
Viforeni,Bacau,BC
Podis,Bacau,BC
Dragesti,Bacau,BC
Lunca Dochiei,Bacau,BC
Odobesti,Bacau,BC
Ocheni,Bacau,BC
Coteni,Bacau,BC
Hutu,Bacau,BC
Seaca,Bacau,BC
Heltiu,Bacau,BC
Crihan,Bacau,BC
Harja,Bacau,BC
Sohodol,Bacau,BC
Straminoasa,Bacau,BC
Fruntesti,Bacau,BC
Satu Nou,Bacau,BC
Gherdana,Bacau,BC
Marasti,Bacau,BC
Sesuri,Bacau,BC
Bosoteni,Bacau,BC
Satu Nou,Bacau,BC
Burdusaci,Bacau,BC
Siretu,Bacau,BC
Rogoaza,Bacau,BC
Padureni,Bacau,BC
Tatarasti,Bacau,BC
Stufu,Bacau,BC
Budesti,Bacau,BC
Cornet,Bacau,BC
Benesti,Bacau,BC
Pagubeni,Bacau,BC
Fantanele,Bacau,BC
Poieni,Bacau,BC
Rusi-Ciutea,Bacau,BC
Calini,Bacau,BC
Cuchinis,Bacau,BC
Lehancea,Bacau,BC
Padureni,Bacau,BC
Poiana Sarata,Bacau,BC
Dragesti,Bacau,BC
Capotesti,Bacau,BC
Valea Budului,Bacau,BC
Valea Mare,Bacau,BC
Vranceni,Bacau,BC
Haineala,Bacau,BC
Fulgeris,Bacau,BC
Pradais,Bacau,BC
Darmaneasca,Bacau,BC
Gura Craiesti,Bacau,BC
Parau Boghii,Bacau,BC
Motoseni,Bacau,BC
Oprisesti,Bacau,BC
Fundatura Rachitoasa,Bacau,BC
Nadisa,Bacau,BC
Tamasoaia,Bacau,BC
Beleghet,Bacau,BC
Cetatuia,Bacau,BC
Itcani,Bacau,BC
Valea Caselor,Bacau,BC
Valea Hogei,Bacau,BC
Bogdan Voda,Bacau,BC
Buda,Bacau,BC
Oncesti,Bacau,BC
Racatau-Razesi,Bacau,BC
Fagetu de Sus,Bacau,BC
Muncelu,Bacau,BC
Balotesti,Bacau,BC
Teius,Bacau,BC
Capata,Bacau,BC
Larguta,Bacau,BC
Climesti,Bacau,BC
Obarsia,Bacau,BC
Halmacioaia,Bacau,BC
Rachitis,Bacau,BC
Brad,Bacau,BC
Zapodia,Bacau,BC
Bartasesti,Bacau,BC
Giurgeni,Bacau,BC
Satu Nou,Bacau,BC
Barnesti,Bacau,BC
Padureni,Bacau,BC
Godinestii de Jos,Bacau,BC
Dealu Perjului,Bacau,BC
Diaconesti,Bacau,BC
Razesu,Bacau,BC
Blaga,Bacau,BC
Plopu,Bacau,BC
Buhocel,Bacau,BC
Magla,Bacau,BC
Cociu,Bacau,BC
Radomiresti,Bacau,BC
Floresti,Bacau,BC
Buruienis,Bacau,BC
Lichitiseni,Bacau,BC
Popesti,Bacau,BC
Ghilavesti,Bacau,BC
Tochilea,Bacau,BC
Ciumasi,Bacau,BC
Dealu-Mare,Bacau,BC
Spria,Bacau,BC
Antohesti,Bacau,BC
Rusenii Razesi,Bacau,BC
Tomozia,Bacau,BC
Dumbrava,Bacau,BC
Barboasa,Bacau,BC
Valea Nacului,Bacau,BC
Barzulesti,Bacau,BC
Rusenii de Sus,Bacau,BC
Galeri,Bacau,BC
Praja,Bacau,BC
Chetreni,Bacau,BC
Iaz,Bacau,BC
Tavadaresti,Bacau,BC
Boistea,Bacau,BC
Nazarioaia,Bacau,BC
Boanta,Bacau,BC
Brad,Bacau,BC
Fundeni,Bacau,BC
Iliesi,Bacau,BC
Glodisoarele,Bacau,BC
Putini,Bacau,BC
Perchiu,Bacau,BC
Chicerea,Bacau,BC
Zlatari,Bacau,BC
Valea Botului,Bacau,BC
Belciuneasa,Bacau,BC
Chiticeni,Bacau,BC
Fantanele,Bacau,BC
Balanesti,Bacau,BC
Hertioana de Jos,Bacau,BC
Satu Nou,Bacau,BC
Vultureni,Bacau,BC
Cornesti,Bacau,BC
Garla Anei,Bacau,BC
Berbinceni,Bacau,BC
Motocesti,Bacau,BC
Fundatura,Bacau,BC
Marginea,Bacau,BC
Cornii de Jos,Bacau,BC
Medeleni,Bacau,BC
Milestii de Jos,Bacau,BC
Surina,Bacau,BC
Poiana,Bacau,BC
Banca,Bacau,BC
Calinesti,Bacau,BC
Valea Mare,Bacau,BC
Racatau de Jos,Bacau,BC
Cadaresti,Bacau,BC
Dadesti,Bacau,BC
Dospinesti,Bacau,BC
Marcesti,Bacau,BC
Tiganesti,Bacau,BC
Balaia,Bacau,BC
Fundu Vaii,Bacau,BC
Cornatelu,Bacau,BC
Motoc,Bacau,BC
Otelesti,Bacau,BC
Rotaria,Bacau,BC
Putredeni,Bacau,BC
Baclesti,Bacau,BC
Scutaru,Bacau,BC
Buruienisu de Sus,Bacau,BC
Nastaseni,Bacau,BC
Danaila,Bacau,BC
Gorghesti,Bacau,BC
Magazia,Bacau,BC
Runcu,Bacau,BC
Chilia Benei,Bacau,BC
Negreni,Bacau,BC
Fichitesti,Bacau,BC
Giurgioana,Bacau,BC
Godinestii de Sus,Bacau,BC
Movilita,Bacau,BC
Slobozia,Bacau,BC
Dorneni,Bacau,BC
Brad,Bacau,BC
Ungureni,Bacau,BC
Ursoaia,Bacau,BC
Baimac,Bacau,BC
Baltata,Bacau,BC
Valeni,Bacau,BC
Milestii de Sus,Bacau,BC
Poieni,Bacau,BC
Balusa,Bacau,BC
Bosia,Bacau,BC
Neguseni,Bacau,BC
Serpeni,Bacau,BC
Bodeasa,Bacau,BC
Bogdanesti,Bacau,BC
Stejaru,Bacau,BC
Taula,Bacau,BC
Calapodesti,Bacau,BC
Farcasa,Bacau,BC
Mateiesti,Bacau,BC
Padureni,Bacau,BC
Rastoaca,Bacau,BC
Floresti,Bacau,BC
Hertioana-Razesi,Bacau,BC
Oncestii Vechi,Bacau,BC
Racusana,Bacau,BC
